address,pref,county,muni,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
長野県南佐久郡北相木村,長野県,南佐久郡,北相木村,534.0,560.0,584.0,592.0,596.0,609.0,609.0,609.0,609.0,609.0
長野県南佐久郡佐久穂町,長野県,南佐久郡,佐久穂町,1903.0,2100.0,2234.0,2320.0,2396.0,2527.0,2603.0,2683.0,2838.0,2919.0
長野県北佐久郡軽井沢町,長野県,北佐久郡,軽井沢町,2086.0,2310.0,2560.0,2658.0,2863.0,3000.0,3208.0,3504.0,4174.0,4639.0
長野県北佐久郡御代田町,長野県,北佐久郡,御代田町,1846.0,1995.0,2150.0,2293.0,2509.0,2876.0,3216.0,3552.0,3920.0,4305.0
長野県北佐久郡立科町,長野県,北佐久郡,立科町,1269.0,1400.0,1530.0,1605.0,1693.0,1793.0,1888.0,1997.0,2092.0,2182.0
長野県小県郡青木村,長野県,小県郡,青木村,637.0,748.0,795.0,832.0,883.0,989.0,1034.0,1067.0,1091.0,1118.0
長野県小県郡長和町,長野県,小県郡,長和町,730.0,783.0,841.0,897.0,980.0,1054.0,1107.0,1157.0,1219.0,1288.0
長野県諏訪郡下諏訪町,長野県,諏訪郡,下諏訪町,2068.0,2247.0,2372.0,2496.0,2663.0,2776.0,2941.0,3132.0,3317.0,3467.0
長野県諏訪郡富士見町,長野県,諏訪郡,富士見町,2087.0,2220.0,2409.0,2532.0,2651.0,2780.0,2860.0,3025.0,3183.0,3332.0
長野県諏訪郡原村,長野県,諏訪郡,原村,1466.0,1582.0,1699.0,1816.0,1893.0,2024.0,2159.0,2289.0,2504.0,2635.0
長野県上伊那郡辰野町,長野県,上伊那郡,辰野町,2490.0,2737.0,2924.0,3084.0,3248.0,3470.0,3748.0,3938.0,4119.0,4357.0
長野県上伊那郡箕輪町,長野県,上伊那郡,箕輪町,4002.0,4287.0,4663.0,4963.0,5224.0,5584.0,5846.0,6203.0,6709.0,7230.0
長野県上伊那郡飯島町,長野県,上伊那郡,飯島町,1628.0,1846.0,2134.0,2270.0,2371.0,2532.0,2662.0,2782.0,2866.0,2994.0
長野県上伊那郡南箕輪村,長野県,上伊那郡,南箕輪村,2502.0,2746.0,2987.0,3216.0,3371.0,3684.0,3960.0,4292.0,4779.0,5142.0
長野県上伊那郡中川村,長野県,上伊那郡,中川村,635.0,726.0,848.0,893.0,981.0,1086.0,1124.0,1196.0,1249.0,1337.0
長野県上伊那郡宮田村,長野県,上伊那郡,宮田村,1410.0,1556.0,1670.0,1812.0,1899.0,2030.0,2180.0,2276.0,2407.0,2567.0
長野県下伊那郡松川町,長野県,下伊那郡,松川町,2552.0,2771.0,3041.0,3231.0,3382.0,3543.0,3710.0,3942.0,4145.0,4270.0
長野県下伊那郡高森町,長野県,下伊那郡,高森町,2856.0,3032.0,3226.0,3459.0,3581.0,3807.0,3994.0,4211.0,4393.0,4578.0
長野県下伊那郡阿南町,長野県,下伊那郡,阿南町,825.0,864.0,869.0,898.0,942.0,1003.0,1044.0,1083.0,1125.0,1148.0
長野県下伊那郡阿智村,長野県,下伊那郡,阿智村,848.0,964.0,1094.0,1150.0,1188.0,1274.0,1308.0,1386.0,1456.0,1560.0
長野県下伊那郡平谷村,長野県,下伊那郡,平谷村,14.0,14.0,23.0,23.0,29.0,29.0,29.0,29.0,29.0,29.0
長野県下伊那郡根羽村,長野県,下伊那郡,根羽村,72.0,82.0,84.0,99.0,99.0,111.0,111.0,111.0,122.0,135.0
長野県下伊那郡下條村,長野県,下伊那郡,下條村,642.0,648.0,672.0,716.0,724.0,768.0,788.0,834.0,895.0,932.0
長野県下伊那郡売木村,長野県,下伊那郡,売木村,23.0,27.0,30.0,30.0,36.0,40.0,32.0,42.0,42.0,42.0
長野県下伊那郡天龍村,長野県,下伊那郡,天龍村,75.0,75.0,75.0,75.0,91.0,94.0,94.0,94.0,98.0,103.0
長野県下伊那郡泰阜村,長野県,下伊那郡,泰阜村,266.0,295.0,321.0,345.0,382.0,397.0,402.0,415.0,452.0,472.0
長野県下伊那郡喬木村,長野県,下伊那郡,喬木村,1005.0,1079.0,1253.0,1351.0,1451.0,1479.0,1536.0,1614.0,1695.0,1769.0
長野県下伊那郡豊丘村,長野県,下伊那郡,豊丘村,1281.0,1397.0,1514.0,1582.0,1681.0,1777.0,1867.0,2026.0,2118.0,2199.0
長野県下伊那郡大鹿村,長野県,下伊那郡,大鹿村,59.0,64.0,69.0,69.0,69.0,78.0,78.0,81.0,81.0,87.0
長野県木曽郡上松町,長野県,木曽郡,上松町,197.0,202.0,219.0,224.0,227.0,280.0,294.0,307.0,333.0,355.0
長野県木曽郡南木曽町,長野県,木曽郡,南木曽町,205.0,240.0,259.0,275.0,288.0,314.0,328.0,367.0,388.0,420.0
長野県木曽郡木祖村,長野県,木曽郡,木祖村,150.0,155.0,165.0,171.0,175.0,189.0,189.0,204.0,218.0,228.0
長野県木曽郡王滝村,長野県,木曽郡,王滝村,30.0,39.0,62.0,62.0,62.0,62.0,72.0,72.0,72.0,77.0
長野県木曽郡大桑村,長野県,木曽郡,大桑村,257.0,285.0,309.0,343.0,364.0,384.0,403.0,409.0,431.0,500.0
長野県木曽郡木曽町,長野県,木曽郡,木曽町,548.0,580.0,610.0,674.0,728.0,794.0,877.0,935.0,984.0,1049.0
長野県東筑摩郡麻績村,長野県,東筑摩郡,麻績村,242.0,259.0,253.0,267.0,282.0,298.0,315.0,330.0,344.0,352.0
長野県東筑摩郡生坂村,長野県,東筑摩郡,生坂村,181.0,193.0,208.0,217.0,221.0,221.0,225.0,230.0,230.0,236.0
長野県東筑摩郡山形村,長野県,東筑摩郡,山形村,1166.0,1330.0,1472.0,1546.0,1639.0,1787.0,1871.0,1989.0,2149.0,2273.0
長野県東筑摩郡朝日村,長野県,東筑摩郡,朝日村,640.0,720.0,799.0,855.0,959.0,1054.0,1104.0,1119.0,1224.0,1326.0
長野県東筑摩郡筑北村,長野県,東筑摩郡,筑北村,462.0,497.0,531.0,553.0,609.0,636.0,662.0,693.0,717.0,735.0
長野県北安曇郡池田町,長野県,北安曇郡,池田町,1277.0,1382.0,1492.0,1586.0,1685.0,1833.0,1952.0,2032.0,2164.0,2275.0
長野県北安曇郡松川村,長野県,北安曇郡,松川村,1250.0,1389.0,1472.0,1576.0,1681.0,1851.0,1960.0,2059.0,2223.0,2354.0
長野県北安曇郡白馬村,長野県,北安曇郡,白馬村,125.0,125.0,130.0,130.0,130.0,139.0,145.0,159.0,164.0,164.0
長野県北安曇郡小谷村,長野県,北安曇郡,小谷村,8.0,14.0,14.0,14.0,14.0,14.0,14.0,19.0,19.0,19.0
長野県埴科郡坂城町,長野県,埴科郡,坂城町,2029.0,2236.0,2394.0,2523.0,2680.0,2919.0,3103.0,3306.0,3454.0,3669.0
長野県上高井郡小布施町,長野県,上高井郡,小布施町,1149.0,1291.0,1436.0,1551.0,1674.0,1810.0,1914.0,2065.0,2250.0,2421.0
長野県上高井郡高山村,長野県,上高井郡,高山村,1157.0,1274.0,1335.0,1414.0,1504.0,1586.0,1644.0,1677.0,1737.0,1792.0
長野県下高井郡山ノ内町,長野県,下高井郡,山ノ内町,325.0,347.0,378.0,412.0,438.0,492.0,535.0,555.0,595.0,630.0
長野県下高井郡木島平村,長野県,下高井郡,木島平村,42.0,47.0,47.0,54.0,58.0,65.0,65.0,80.0,89.0,100.0
長野県下高井郡野沢温泉村,長野県,下高井郡,野沢温泉村,8.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,31.0
長野県上水内郡信濃町,長野県,上水内郡,信濃町,176.0,176.0,193.0,193.0,193.0,219.0,235.0,263.0,287.0,292.0
長野県上水内郡小川村,長野県,上水内郡,小川村,173.0,186.0,193.0,208.0,227.0,231.0,266.0,267.0,287.0,287.0
長野県上水内郡飯綱町,長野県,上水内郡,飯綱町,583.0,691.0,825.0,898.0,949.0,1140.0,1235.0,1291.0,1367.0,1446.0
長野県下水内郡栄村,長野県,下水内郡,栄村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
長野県市町村不明,長野県,,市町村不明,341.0,341.0,341.0,341.0,341.0,336.0,324.0,318.0,310.0,307.0
岐阜県岐阜市,岐阜県,,岐阜市,30876.0,34410.0,37912.0,40908.0,43617.0,47961.0,51654.0,55841.0,61173.0,66275.0
岐阜県大垣市,岐阜県,,大垣市,15280.0,16972.0,18546.0,20198.0,21336.0,23380.0,25118.0,27141.0,29693.0,31575.0
岐阜県高山市,岐阜県,,高山市,3313.0,3646.0,4014.0,4243.0,4343.0,4732.0,5011.0,5477.0,5758.0,5947.0
岐阜県多治見市,岐阜県,,多治見市,9342.0,10268.0,11257.0,12039.0,12761.0,13860.0,15163.0,16441.0,17618.0,18572.0
岐阜県関市,岐阜県,,関市,8144.0,9100.0,10229.0,10907.0,11533.0,12473.0,13266.0,14262.0,15275.0,16068.0
岐阜県中津川市,岐阜県,,中津川市,8572.0,9236.0,9914.0,10606.0,11118.0,11916.0,12733.0,13921.0,15070.0,15863.0
岐阜県美濃市,岐阜県,,美濃市,1690.0,1892.0,2037.0,2148.0,2231.0,2361.0,2565.0,2670.0,2851.0,3036.0
岐阜県瑞浪市,岐阜県,,瑞浪市,3690.0,4017.0,4349.0,4646.0,4861.0,5336.0,5666.0,6170.0,6738.0,7182.0
岐阜県羽島市,岐阜県,,羽島市,6674.0,7433.0,8195.0,8936.0,9437.0,10271.0,11052.0,11949.0,13202.0,14119.0
岐阜県恵那市,岐阜県,,恵那市,5433.0,5835.0,6361.0,6876.0,7093.0,7572.0,8133.0,8713.0,9210.0,9799.0
岐阜県美濃加茂市,岐阜県,,美濃加茂市,6566.0,7263.0,8006.0,8605.0,9207.0,10254.0,11030.0,11937.0,12978.0,13886.0
岐阜県土岐市,岐阜県,,土岐市,5528.0,6115.0,6678.0,7301.0,7757.0,8445.0,9070.0,9858.0,10861.0,11533.0
岐阜県各務原市,岐阜県,,各務原市,14080.0,15925.0,17318.0,18555.0,19476.0,21311.0,22873.0,24803.0,27101.0,28941.0
岐阜県可児市,岐阜県,,可児市,9847.0,11026.0,12117.0,13176.0,13965.0,15475.0,16721.0,17977.0,19376.0,20568.0
岐阜県山県市,岐阜県,,山県市,2121.0,2280.0,2390.0,2554.0,2706.0,2966.0,3104.0,3439.0,3649.0,3933.0
岐阜県瑞穂市,岐阜県,,瑞穂市,6552.0,7292.0,7957.0,8522.0,9018.0,9902.0,10728.0,11612.0,12694.0,13581.0
岐阜県飛騨市,岐阜県,,飛騨市,370.0,417.0,471.0,532.0,544.0,639.0,681.0,744.0,768.0,796.0
岐阜県本巣市,岐阜県,,本巣市,3987.0,4365.0,4674.0,5088.0,5316.0,5726.0,6088.0,6517.0,7045.0,7632.0
岐阜県郡上市,岐阜県,,郡上市,1546.0,1703.0,1825.0,1900.0,2006.0,2212.0,2404.0,2546.0,2646.0,2746.0
岐阜県下呂市,岐阜県,,下呂市,1636.0,1787.0,1913.0,2068.0,2122.0,2255.0,2379.0,2493.0,2652.0,2768.0
岐阜県海津市,岐阜県,,海津市,3257.0,3593.0,3963.0,4198.0,4394.0,4670.0,4930.0,5291.0,5618.0,5845.0
岐阜県羽島郡岐南町,岐阜県,羽島郡,岐南町,1338.0,1635.0,1921.0,2150.0,2376.0,2759.0,3132.0,3610.0,4038.0,4483.0
岐阜県羽島郡笠松町,岐阜県,羽島郡,笠松町,892.0,1103.0,1318.0,1468.0,1678.0,1978.0,2260.0,2611.0,3121.0,3490.0
岐阜県養老郡養老町,岐阜県,養老郡,養老町,2854.0,3153.0,3400.0,3634.0,3760.0,3978.0,4180.0,4468.0,4676.0,4954.0
岐阜県不破郡垂井町,岐阜県,不破郡,垂井町,3119.0,3374.0,3624.0,3867.0,4034.0,4324.0,4605.0,4960.0,5341.0,5715.0
岐阜県不破郡関ケ原町,岐阜県,不破郡,関ケ原町,422.0,486.0,509.0,572.0,597.0,614.0,669.0,735.0,750.0,778.0
岐阜県安八郡神戸町,岐阜県,安八郡,神戸町,2186.0,2391.0,2591.0,2769.0,2881.0,3103.0,3257.0,3477.0,3688.0,3894.0
岐阜県安八郡輪之内町,岐阜県,安八郡,輪之内町,1291.0,1444.0,1489.0,1583.0,1647.0,1801.0,1889.0,1954.0,2081.0,2183.0
岐阜県安八郡安八町,岐阜県,安八郡,安八町,1947.0,2156.0,2320.0,2458.0,2557.0,2713.0,2818.0,2981.0,3202.0,3360.0
岐阜県揖斐郡揖斐川町,岐阜県,揖斐郡,揖斐川町,1790.0,1912.0,2026.0,2132.0,2213.0,2402.0,2509.0,2675.0,2835.0,2959.0
岐阜県揖斐郡大野町,岐阜県,揖斐郡,大野町,2938.0,3148.0,3342.0,3505.0,3660.0,3973.0,4117.0,4305.0,4530.0,4776.0
岐阜県揖斐郡池田町,岐阜県,揖斐郡,池田町,3118.0,3358.0,3570.0,3788.0,3926.0,4177.0,4335.0,4561.0,4890.0,5170.0
岐阜県本巣郡北方町,岐阜県,本巣郡,北方町,1609.0,1751.0,1890.0,2024.0,2127.0,2328.0,2477.0,2759.0,3068.0,3342.0
岐阜県加茂郡坂祝町,岐阜県,加茂郡,坂祝町,823.0,957.0,1069.0,1189.0,1327.0,1409.0,1486.0,1683.0,1802.0,1963.0
岐阜県加茂郡富加町,岐阜県,加茂郡,富加町,632.0,708.0,795.0,880.0,961.0,1084.0,1172.0,1285.0,1418.0,1581.0
岐阜県加茂郡川辺町,岐阜県,加茂郡,川辺町,1112.0,1231.0,1359.0,1455.0,1543.0,1748.0,1879.0,2072.0,2206.0,2336.0
岐阜県加茂郡七宗町,岐阜県,加茂郡,七宗町,178.0,198.0,217.0,217.0,225.0,248.0,266.0,302.0,316.0,322.0
岐阜県加茂郡八百津町,岐阜県,加茂郡,八百津町,1167.0,1238.0,1336.0,1416.0,1439.0,1581.0,1714.0,1777.0,1873.0,1960.0
岐阜県加茂郡白川町,岐阜県,加茂郡,白川町,621.0,673.0,756.0,804.0,822.0,861.0,925.0,958.0,989.0,1028.0
岐阜県加茂郡東白川村,岐阜県,加茂郡,東白川村,192.0,198.0,232.0,275.0,294.0,307.0,307.0,307.0,322.0,338.0
岐阜県可児郡御嵩町,岐阜県,可児郡,御嵩町,2111.0,2331.0,2579.0,2847.0,2976.0,3362.0,3502.0,3733.0,3989.0,4095.0
岐阜県大野郡白川村,岐阜県,大野郡,白川村,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
岐阜県市町村不明,岐阜県,,市町村不明,2123.0,2130.0,2129.0,2129.0,2130.0,2100.0,2051.0,2002.0,1974.0,1967.0
静岡県静岡市,静岡県,,静岡市,54116.0,60883.0,66842.0,72138.0,76856.0,83597.0,89005.0,95303.0,103054.0,110141.0
静岡県浜松市,静岡県,,浜松市,80094.0,89216.0,98946.0,106284.0,112431.0,121969.0,130450.0,140099.0,151100.0,161435.0
静岡県沼津市,静岡県,,沼津市,13448.0,15653.0,17311.0,18550.0,19476.0,21104.0,22261.0,23544.0,25546.0,27583.0
静岡県熱海市,静岡県,,熱海市,1190.0,1315.0,1447.0,1512.0,1586.0,1674.0,1757.0,1887.0,2057.0,2185.0
静岡県三島市,静岡県,,三島市,9669.0,10913.0,12000.0,12833.0,13690.0,14814.0,15819.0,16978.0,18060.0,19180.0
静岡県富士宮市,静岡県,,富士宮市,13311.0,15197.0,16821.0,18181.0,19426.0,21136.0,22548.0,23834.0,25918.0,27399.0
静岡県伊東市,静岡県,,伊東市,4960.0,5548.0,6084.0,6385.0,6628.0,6969.0,7322.0,7651.0,8023.0,8380.0
静岡県島田市,静岡県,,島田市,11155.0,12762.0,14123.0,15238.0,16353.0,17628.0,18695.0,19988.0,21437.0,22770.0
静岡県富士市,静岡県,,富士市,24378.0,27832.0,30934.0,33585.0,36010.0,39081.0,41623.0,44435.0,48132.0,51360.0
静岡県磐田市,静岡県,,磐田市,18748.0,21350.0,23366.0,24984.0,26571.0,29104.0,31335.0,33719.0,37161.0,39250.0
静岡県焼津市,静岡県,,焼津市,15935.0,18036.0,19746.0,21250.0,22698.0,24594.0,25993.0,27876.0,29934.0,32012.0
静岡県掛川市,静岡県,,掛川市,15016.0,16812.0,18687.0,20039.0,21424.0,22986.0,24471.0,26182.0,28546.0,30140.0
静岡県藤枝市,静岡県,,藤枝市,16999.0,19218.0,21174.0,22680.0,24086.0,25778.0,27353.0,29317.0,31213.0,32901.0
静岡県御殿場市,静岡県,,御殿場市,8441.0,9694.0,10669.0,11617.0,12244.0,13088.0,13874.0,14871.0,15955.0,16873.0
静岡県袋井市,静岡県,,袋井市,10974.0,12467.0,13717.0,14779.0,15844.0,17133.0,18381.0,19901.0,21616.0,22935.0
静岡県下田市,静岡県,,下田市,1169.0,1343.0,1501.0,1553.0,1596.0,1667.0,1710.0,1825.0,1916.0,1984.0
静岡県裾野市,静岡県,,裾野市,5691.0,6418.0,6945.0,7459.0,7902.0,8502.0,8911.0,9361.0,10330.0,10953.0
静岡県湖西市,静岡県,,湖西市,6875.0,7649.0,8456.0,8955.0,9550.0,10435.0,10972.0,11681.0,12538.0,12991.0
静岡県伊豆市,静岡県,,伊豆市,2445.0,2802.0,3025.0,3240.0,3460.0,3669.0,3826.0,3988.0,4194.0,4421.0
静岡県御前崎市,静岡県,,御前崎市,3517.0,3957.0,4420.0,4738.0,4966.0,5397.0,5756.0,6081.0,6569.0,6967.0
静岡県菊川市,静岡県,,菊川市,6187.0,6943.0,7549.0,8203.0,8776.0,9568.0,10254.0,10923.0,11746.0,12315.0
静岡県伊豆の国市,静岡県,,伊豆の国市,4456.0,5106.0,5634.0,6034.0,6351.0,6804.0,7094.0,7440.0,8030.0,8434.0
静岡県牧之原市,静岡県,,牧之原市,5091.0,5629.0,6148.0,6478.0,6991.0,7369.0,7726.0,8200.0,8652.0,9054.0
静岡県賀茂郡東伊豆町,静岡県,賀茂郡,東伊豆町,193.0,304.0,357.0,383.0,395.0,436.0,467.0,504.0,519.0,533.0
静岡県賀茂郡河津町,静岡県,賀茂郡,河津町,144.0,186.0,295.0,316.0,349.0,381.0,417.0,446.0,512.0,568.0
静岡県賀茂郡南伊豆町,静岡県,賀茂郡,南伊豆町,182.0,259.0,305.0,330.0,340.0,365.0,387.0,430.0,453.0,478.0
静岡県賀茂郡松崎町,静岡県,賀茂郡,松崎町,108.0,132.0,198.0,234.0,256.0,281.0,342.0,366.0,399.0,432.0
静岡県賀茂郡西伊豆町,静岡県,賀茂郡,西伊豆町,129.0,185.0,224.0,263.0,284.0,298.0,314.0,350.0,360.0,370.0
静岡県田方郡函南町,静岡県,田方郡,函南町,1511.0,1884.0,2321.0,2550.0,2783.0,3335.0,3726.0,4087.0,4534.0,4895.0
静岡県駿東郡清水町,静岡県,駿東郡,清水町,1389.0,1825.0,2205.0,2436.0,2742.0,3144.0,3617.0,4018.0,4442.0,4852.0
静岡県駿東郡長泉町,静岡県,駿東郡,長泉町,1622.0,2079.0,2594.0,2953.0,3271.0,3807.0,4241.0,4679.0,5098.0,5762.0
静岡県駿東郡小山町,静岡県,駿東郡,小山町,533.0,781.0,957.0,1156.0,1307.0,1492.0,1731.0,1903.0,2206.0,2426.0
静岡県榛原郡吉田町,静岡県,榛原郡,吉田町,3649.0,4040.0,4443.0,4727.0,5122.0,5499.0,5746.0,6063.0,6451.0,7035.0
静岡県榛原郡川根本町,静岡県,榛原郡,川根本町,715.0,737.0,832.0,870.0,885.0,904.0,934.0,971.0,1008.0,1034.0
静岡県周智郡森町,静岡県,周智郡,森町,802.0,1110.0,1369.0,1571.0,1644.0,1819.0,2027.0,2269.0,2461.0,2732.0
静岡県市町村不明,静岡県,,市町村不明,8927.0,8894.0,8867.0,8875.0,8876.0,8790.0,8547.0,8327.0,8182.0,8007.0
愛知県名古屋市,愛知県,,名古屋市,68584.0,79741.0,90582.0,98875.0,106600.0,120280.0,132587.0,146277.0,163264.0,179390.0
愛知県豊橋市,愛知県,,豊橋市,33323.0,37103.0,40621.0,43835.0,46805.0,50945.0,54577.0,57966.0,62569.0,66805.0
愛知県岡崎市,愛知県,,岡崎市,34545.0,38876.0,43057.0,46306.0,49233.0,54292.0,58425.0,63672.0,69873.0,75338.0
愛知県一宮市,愛知県,,一宮市,31356.0,35426.0,39744.0,43060.0,46331.0,51095.0,55253.0,59712.0,65110.0,69446.0
愛知県瀬戸市,愛知県,,瀬戸市,10109.0,11444.0,12789.0,13831.0,15058.0,16803.0,18231.0,20074.0,22075.0,23674.0
愛知県半田市,愛知県,,半田市,8761.0,9956.0,11034.0,12114.0,13004.0,14568.0,15638.0,16812.0,18392.0,19767.0
愛知県春日井市,愛知県,,春日井市,21332.0,24100.0,26633.0,28678.0,30498.0,33668.0,36408.0,38995.0,42526.0,45508.0
愛知県豊川市,愛知県,,豊川市,16170.0,18463.0,21029.0,22688.0,24450.0,27208.0,29663.0,32394.0,35728.0,38682.0
愛知県津島市,愛知県,,津島市,4542.0,5020.0,5553.0,5989.0,6375.0,6973.0,7385.0,7966.0,8643.0,9211.0
愛知県碧南市,愛知県,,碧南市,7518.0,8432.0,9220.0,9786.0,10641.0,11941.0,12917.0,13990.0,15594.0,16721.0
愛知県刈谷市,愛知県,,刈谷市,14109.0,15629.0,16974.0,17984.0,18903.0,20904.0,22446.0,24000.0,26176.0,28355.0
愛知県豊田市,愛知県,,豊田市,47193.0,52245.0,56801.0,60917.0,64628.0,70116.0,74551.0,79555.0,86168.0,91890.0
愛知県安城市,愛知県,,安城市,19562.0,21546.0,23559.0,25059.0,26652.0,29207.0,31114.0,33222.0,35759.0,37926.0
愛知県西尾市,愛知県,,西尾市,18611.0,20736.0,23047.0,24887.0,26753.0,29523.0,31902.0,34501.0,37823.0,40661.0
愛知県蒲郡市,愛知県,,蒲郡市,6638.0,7456.0,8305.0,8937.0,9778.0,10825.0,11801.0,13008.0,14294.0,15485.0
愛知県犬山市,愛知県,,犬山市,7082.0,7892.0,8576.0,9085.0,9649.0,10333.0,10988.0,11808.0,12673.0,13566.0
愛知県常滑市,愛知県,,常滑市,7245.0,8040.0,8730.0,9320.0,9762.0,10624.0,11137.0,11731.0,12561.0,13262.0
愛知県江南市,愛知県,,江南市,9428.0,10625.0,11995.0,12820.0,13768.0,15113.0,16208.0,17617.0,18982.0,20314.0
愛知県小牧市,愛知県,,小牧市,12760.0,14303.0,15575.0,16596.0,17513.0,18977.0,20377.0,21828.0,23614.0,25084.0
愛知県稲沢市,愛知県,,稲沢市,11372.0,12888.0,14109.0,15403.0,16289.0,17686.0,19178.0,21097.0,22830.0,24410.0
愛知県新城市,愛知県,,新城市,3929.0,4364.0,4883.0,5232.0,5529.0,6052.0,6390.0,6764.0,7167.0,7537.0
愛知県東海市,愛知県,,東海市,10423.0,11561.0,12669.0,13466.0,14254.0,15563.0,16590.0,17750.0,18999.0,20286.0
愛知県大府市,愛知県,,大府市,8209.0,9048.0,10092.0,10846.0,11574.0,12762.0,13651.0,14705.0,15967.0,17049.0
愛知県知多市,愛知県,,知多市,6896.0,7885.0,8664.0,9249.0,9765.0,10745.0,11518.0,12396.0,13596.0,14511.0
愛知県知立市,愛知県,,知立市,6166.0,6775.0,7352.0,7878.0,8469.0,9287.0,9948.0,10940.0,11828.0,12719.0
愛知県尾張旭市,愛知県,,尾張旭市,6383.0,7218.0,7996.0,8555.0,9119.0,10140.0,11003.0,11937.0,13046.0,14095.0
愛知県高浜市,愛知県,,高浜市,5145.0,5843.0,6350.0,6966.0,7545.0,8527.0,9244.0,10066.0,10900.0,11629.0
愛知県岩倉市,愛知県,,岩倉市,2768.0,3134.0,3571.0,3906.0,4223.0,4793.0,5153.0,5640.0,6208.0,6652.0
愛知県豊明市,愛知県,,豊明市,4904.0,5520.0,6248.0,6733.0,7135.0,7918.0,8687.0,9415.0,10301.0,10893.0
愛知県日進市,愛知県,,日進市,8472.0,9552.0,10604.0,11552.0,12153.0,13381.0,14541.0,15724.0,17206.0,18597.0
愛知県田原市,愛知県,,田原市,7065.0,7790.0,8453.0,8926.0,9343.0,10032.0,10462.0,11147.0,11903.0,12483.0
愛知県愛西市,愛知県,,愛西市,5774.0,6411.0,6976.0,7565.0,8023.0,8774.0,9545.0,10329.0,11233.0,12017.0
愛知県清須市,愛知県,,清須市,4434.0,5082.0,5694.0,6431.0,7096.0,7877.0,8665.0,9612.0,10631.0,11563.0
愛知県北名古屋市,愛知県,,北名古屋市,6090.0,6867.0,7558.0,8442.0,9081.0,10248.0,10969.0,11806.0,12893.0,13826.0
愛知県弥富市,愛知県,,弥富市,3865.0,4335.0,4914.0,5201.0,5528.0,6140.0,6537.0,7042.0,7631.0,8210.0
愛知県みよし市,愛知県,,みよし市,7579.0,8361.0,9165.0,9802.0,10315.0,11237.0,11883.0,13066.0,14443.0,15451.0
愛知県あま市,愛知県,,あま市,6476.0,7318.0,8469.0,9250.0,9921.0,11053.0,12008.0,13199.0,14690.0,15942.0
愛知県長久手市,愛知県,,長久手市,4671.0,5184.0,5565.0,5944.0,6351.0,7044.0,7630.0,8575.0,9478.0,10231.0
愛知県愛知郡東郷町,愛知県,愛知郡,東郷町,3736.0,4234.0,4784.0,5037.0,5447.0,6158.0,6732.0,7319.0,8038.0,8598.0
愛知県西春日井郡豊山町,愛知県,西春日井郡,豊山町,1224.0,1404.0,1642.0,1764.0,1901.0,2049.0,2222.0,2352.0,2540.0,2707.0
愛知県丹羽郡大口町,愛知県,丹羽郡,大口町,2562.0,2982.0,3329.0,3557.0,3835.0,4208.0,4416.0,4792.0,5144.0,5427.0
愛知県丹羽郡扶桑町,愛知県,丹羽郡,扶桑町,3398.0,3876.0,4190.0,4535.0,4943.0,5407.0,5906.0,6380.0,7076.0,7630.0
愛知県海部郡大治町,愛知県,海部郡,大治町,2319.0,2743.0,3232.0,3513.0,3826.0,4263.0,4555.0,4955.0,5587.0,6063.0
愛知県海部郡蟹江町,愛知県,海部郡,蟹江町,1396.0,1803.0,2172.0,2345.0,2572.0,2954.0,3263.0,3652.0,4179.0,4556.0
愛知県海部郡飛島村,愛知県,海部郡,飛島村,590.0,652.0,740.0,825.0,935.0,1120.0,1201.0,1265.0,1327.0,1396.0
愛知県知多郡阿久比町,愛知県,知多郡,阿久比町,4092.0,4675.0,5188.0,5585.0,5829.0,6072.0,6334.0,6894.0,7421.0,7800.0
愛知県知多郡東浦町,愛知県,知多郡,東浦町,5564.0,6226.0,6628.0,7125.0,7485.0,8234.0,8973.0,9640.0,10489.0,11158.0
愛知県知多郡南知多町,愛知県,知多郡,南知多町,998.0,1113.0,1175.0,1280.0,1332.0,1420.0,1508.0,1712.0,1824.0,1905.0
愛知県知多郡美浜町,愛知県,知多郡,美浜町,2252.0,2553.0,2746.0,2898.0,2994.0,3184.0,3376.0,3525.0,3812.0,3953.0
愛知県知多郡武豊町,愛知県,知多郡,武豊町,3934.0,4385.0,4694.0,5091.0,5442.0,6136.0,6685.0,7341.0,8135.0,8789.0
愛知県額田郡幸田町,愛知県,額田郡,幸田町,5295.0,5881.0,6727.0,7381.0,7970.0,8856.0,9645.0,10418.0,11296.0,11891.0
愛知県北設楽郡設楽町,愛知県,北設楽郡,設楽町,385.0,425.0,457.0,496.0,517.0,557.0,592.0,626.0,646.0,660.0
愛知県北設楽郡東栄町,愛知県,北設楽郡,東栄町,170.0,191.0,212.0,221.0,238.0,262.0,300.0,311.0,330.0,354.0
愛知県北設楽郡豊根村,愛知県,北設楽郡,豊根村,35.0,35.0,40.0,59.0,72.0,72.0,82.0,82.0,82.0,82.0
愛知県市町村不明,愛知県,,市町村不明,18332.0,18323.0,18266.0,18270.0,18272.0,18007.0,17469.0,17011.0,16764.0,16558.0
三重県津市,三重県,,津市,26862.0,29680.0,32000.0,33954.0,35992.0,39097.0,41701.0,45219.0,49347.0,52510.0
