address,pref,county,muni,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
広島県市町村不明,広島県,,市町村不明,13131.0,13104.0,13081.0,13081.0,13079.0,12854.0,12407.0,12032.0,11823.0,11676.0
山口県下関市,山口県,,下関市,4080.0,4355.0,4634.0,4898.0,5160.0,5501.0,5774.0,6051.0,6421.0,6863.0
山口県宇部市,山口県,,宇部市,3136.0,3388.0,3679.0,3909.0,4202.0,4574.0,4857.0,5142.0,5522.0,5909.0
山口県山口市,山口県,,山口市,4953.0,5416.0,5844.0,6159.0,6479.0,6979.0,7352.0,7730.0,8212.0,8723.0
山口県萩市,山口県,,萩市,677.0,725.0,773.0,822.0,871.0,952.0,992.0,1037.0,1107.0,1158.0
山口県防府市,山口県,,防府市,3058.0,3354.0,3648.0,3893.0,4146.0,4607.0,4910.0,5198.0,5535.0,5846.0
山口県下松市,山口県,,下松市,1416.0,1565.0,1671.0,1811.0,1964.0,2126.0,2302.0,2464.0,2649.0,2861.0
山口県岩国市,山口県,,岩国市,3358.0,3581.0,3832.0,4010.0,4209.0,4464.0,4665.0,4862.0,5137.0,5359.0
山口県光市,山口県,,光市,1354.0,1453.0,1565.0,1652.0,1737.0,1825.0,1897.0,1996.0,2100.0,2211.0
山口県長門市,山口県,,長門市,616.0,677.0,718.0,751.0,793.0,847.0,871.0,902.0,955.0,1005.0
山口県柳井市,山口県,,柳井市,867.0,940.0,993.0,1042.0,1081.0,1125.0,1162.0,1195.0,1251.0,1321.0
山口県美祢市,山口県,,美祢市,617.0,661.0,689.0,712.0,735.0,765.0,774.0,793.0,819.0,848.0
山口県周南市,山口県,,周南市,3378.0,3653.0,3904.0,4149.0,4378.0,4666.0,4923.0,5165.0,5464.0,5785.0
山口県山陽小野田市,山口県,,山陽小野田市,1543.0,1664.0,1778.0,1888.0,1968.0,2097.0,2184.0,2273.0,2400.0,2552.0
山口県大島郡周防大島町,山口県,大島郡,周防大島町,90.0,120.0,135.0,149.0,168.0,195.0,210.0,227.0,256.0,277.0
山口県玖珂郡和木町,山口県,玖珂郡,和木町,43.0,54.0,65.0,72.0,87.0,104.0,111.0,126.0,144.0,161.0
山口県熊毛郡上関町,山口県,熊毛郡,上関町,7.0,9.0,9.0,10.0,10.0,12.0,12.0,13.0,18.0,20.0
山口県熊毛郡田布施町,山口県,熊毛郡,田布施町,125.0,151.0,192.0,216.0,250.0,278.0,311.0,331.0,367.0,404.0
山口県熊毛郡平生町,山口県,熊毛郡,平生町,110.0,128.0,147.0,165.0,181.0,205.0,220.0,237.0,284.0,318.0
山口県阿武郡阿武町,山口県,阿武郡,阿武町,13.0,15.0,18.0,21.0,21.0,26.0,30.0,34.0,40.0,40.0
山口県市町村不明,山口県,,市町村不明,1063.0,1060.0,1059.0,1059.0,1059.0,1040.0,1018.0,988.0,970.0,951.0
徳島県徳島市,徳島県,,徳島市,3491.0,3769.0,4085.0,4392.0,4727.0,5210.0,5615.0,6067.0,6646.0,7223.0
徳島県鳴門市,徳島県,,鳴門市,1192.0,1268.0,1354.0,1426.0,1504.0,1604.0,1691.0,1775.0,1873.0,1960.0
徳島県小松島市,徳島県,,小松島市,639.0,684.0,730.0,768.0,806.0,859.0,903.0,952.0,991.0,1050.0
徳島県阿南市,徳島県,,阿南市,1592.0,1704.0,1813.0,1920.0,2018.0,2165.0,2289.0,2410.0,2553.0,2729.0
徳島県吉野川市,徳島県,,吉野川市,731.0,772.0,805.0,852.0,892.0,946.0,1010.0,1062.0,1122.0,1189.0
徳島県阿波市,徳島県,,阿波市,866.0,910.0,937.0,987.0,1025.0,1080.0,1123.0,1173.0,1212.0,1250.0
徳島県美馬市,徳島県,,美馬市,553.0,590.0,620.0,648.0,680.0,720.0,760.0,784.0,821.0,865.0
徳島県三好市,徳島県,,三好市,311.0,328.0,338.0,346.0,357.0,383.0,407.0,418.0,440.0,470.0
徳島県勝浦郡勝浦町,徳島県,勝浦郡,勝浦町,106.0,112.0,117.0,117.0,124.0,130.0,134.0,141.0,143.0,152.0
徳島県勝浦郡上勝町,徳島県,勝浦郡,上勝町,37.0,37.0,37.0,38.0,38.0,39.0,40.0,40.0,40.0,42.0
徳島県名東郡佐那河内村,徳島県,名東郡,佐那河内村,56.0,58.0,58.0,58.0,59.0,61.0,64.0,64.0,67.0,71.0
徳島県名西郡石井町,徳島県,名西郡,石井町,557.0,591.0,626.0,665.0,704.0,755.0,796.0,832.0,885.0,942.0
徳島県名西郡神山町,徳島県,名西郡,神山町,35.0,39.0,41.0,41.0,42.0,45.0,45.0,46.0,49.0,52.0
徳島県那賀郡那賀町,徳島県,那賀郡,那賀町,102.0,104.0,106.0,109.0,113.0,118.0,126.0,128.0,133.0,146.0
徳島県海部郡牟岐町,徳島県,海部郡,牟岐町,35.0,39.0,41.0,42.0,44.0,49.0,50.0,52.0,56.0,57.0
徳島県海部郡美波町,徳島県,海部郡,美波町,101.0,104.0,109.0,112.0,116.0,123.0,127.0,130.0,134.0,143.0
徳島県海部郡海陽町,徳島県,海部郡,海陽町,146.0,153.0,159.0,168.0,170.0,178.0,182.0,193.0,193.0,202.0
徳島県板野郡松茂町,徳島県,板野郡,松茂町,395.0,428.0,446.0,470.0,494.0,523.0,546.0,569.0,607.0,643.0
徳島県板野郡北島町,徳島県,板野郡,北島町,493.0,542.0,588.0,627.0,689.0,751.0,814.0,871.0,985.0,1068.0
徳島県板野郡藍住町,徳島県,板野郡,藍住町,701.0,767.0,833.0,886.0,949.0,1058.0,1147.0,1235.0,1361.0,1455.0
徳島県板野郡板野町,徳島県,板野郡,板野町,265.0,285.0,301.0,321.0,341.0,368.0,386.0,419.0,459.0,491.0
徳島県板野郡上板町,徳島県,板野郡,上板町,268.0,281.0,296.0,312.0,328.0,350.0,364.0,373.0,390.0,414.0
徳島県美馬郡つるぎ町,徳島県,美馬郡,つるぎ町,95.0,101.0,106.0,109.0,114.0,116.0,122.0,127.0,130.0,136.0
徳島県三好郡東みよし町,徳島県,三好郡,東みよし町,305.0,317.0,339.0,355.0,365.0,376.0,399.0,413.0,433.0,459.0
徳島県市町村不明,徳島県,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
香川県高松市,香川県,,高松市,8004.0,8801.0,9487.0,10124.0,10775.0,11558.0,12240.0,12913.0,13814.0,14794.0
香川県丸亀市,香川県,,丸亀市,2633.0,2861.0,3079.0,3254.0,3471.0,3762.0,3977.0,4174.0,4471.0,4763.0
香川県坂出市,香川県,,坂出市,1057.0,1136.0,1208.0,1274.0,1334.0,1469.0,1533.0,1620.0,1707.0,1825.0
香川県善通寺市,香川県,,善通寺市,693.0,765.0,823.0,865.0,930.0,1011.0,1050.0,1106.0,1164.0,1230.0
香川県観音寺市,香川県,,観音寺市,1527.0,1629.0,1719.0,1795.0,1869.0,2018.0,2114.0,2199.0,2317.0,2440.0
香川県さぬき市,香川県,,さぬき市,964.0,1050.0,1121.0,1182.0,1263.0,1356.0,1410.0,1478.0,1556.0,1604.0
香川県東かがわ市,香川県,,東かがわ市,590.0,636.0,660.0,679.0,712.0,754.0,788.0,811.0,841.0,869.0
香川県三豊市,香川県,,三豊市,1759.0,1873.0,1975.0,2071.0,2142.0,2276.0,2357.0,2441.0,2531.0,2635.0
香川県小豆郡土庄町,香川県,小豆郡,土庄町,59.0,85.0,92.0,98.0,107.0,135.0,150.0,158.0,165.0,173.0
香川県小豆郡小豆島町,香川県,小豆郡,小豆島町,67.0,81.0,86.0,94.0,107.0,127.0,137.0,153.0,164.0,174.0
香川県木田郡三木町,香川県,木田郡,三木町,663.0,733.0,789.0,834.0,885.0,953.0,996.0,1039.0,1100.0,1161.0
香川県香川郡直島町,香川県,香川郡,直島町,23.0,24.0,26.0,29.0,29.0,32.0,35.0,38.0,39.0,43.0
香川県綾歌郡宇多津町,香川県,綾歌郡,宇多津町,263.0,283.0,308.0,341.0,372.0,398.0,421.0,444.0,485.0,524.0
香川県綾歌郡綾川町,香川県,綾歌郡,綾川町,618.0,663.0,718.0,762.0,811.0,882.0,918.0,948.0,989.0,1051.0
香川県仲多度郡琴平町,香川県,仲多度郡,琴平町,166.0,181.0,193.0,201.0,212.0,239.0,251.0,253.0,264.0,279.0
香川県仲多度郡多度津町,香川県,仲多度郡,多度津町,567.0,596.0,637.0,669.0,704.0,756.0,803.0,836.0,860.0,896.0
香川県仲多度郡まんのう町,香川県,仲多度郡,まんのう町,522.0,562.0,603.0,636.0,684.0,732.0,786.0,818.0,858.0,890.0
香川県市町村不明,香川県,,市町村不明,427.0,423.0,423.0,423.0,423.0,418.0,414.0,407.0,403.0,401.0
愛媛県松山市,愛媛県,,松山市,10427.0,11406.0,12368.0,13168.0,14131.0,15466.0,16388.0,17357.0,18273.0,19232.0
愛媛県今治市,愛媛県,,今治市,3314.0,3604.0,3924.0,4159.0,4381.0,4739.0,4976.0,5196.0,5449.0,5723.0
愛媛県宇和島市,愛媛県,,宇和島市,1036.0,1117.0,1200.0,1252.0,1316.0,1380.0,1429.0,1470.0,1549.0,1627.0
愛媛県八幡浜市,愛媛県,,八幡浜市,346.0,366.0,405.0,431.0,457.0,490.0,512.0,535.0,561.0,593.0
愛媛県新居浜市,愛媛県,,新居浜市,2527.0,2739.0,2943.0,3154.0,3365.0,3621.0,3790.0,3978.0,4217.0,4483.0
愛媛県西条市,愛媛県,,西条市,2670.0,2831.0,3029.0,3176.0,3384.0,3618.0,3808.0,3954.0,4157.0,4382.0
愛媛県大洲市,愛媛県,,大洲市,550.0,601.0,643.0,683.0,712.0,764.0,810.0,853.0,895.0,941.0
愛媛県伊予市,愛媛県,,伊予市,905.0,981.0,1070.0,1115.0,1194.0,1315.0,1401.0,1478.0,1559.0,1645.0
愛媛県四国中央市,愛媛県,,四国中央市,1607.0,1713.0,1855.0,1977.0,2090.0,2252.0,2367.0,2509.0,2661.0,2780.0
愛媛県西予市,愛媛県,,西予市,706.0,753.0,786.0,823.0,857.0,898.0,932.0,989.0,1063.0,1116.0
愛媛県東温市,愛媛県,,東温市,1103.0,1167.0,1247.0,1319.0,1411.0,1533.0,1631.0,1716.0,1808.0,1883.0
愛媛県越智郡上島町,愛媛県,越智郡,上島町,82.0,93.0,124.0,131.0,136.0,142.0,155.0,159.0,165.0,170.0
愛媛県上浮穴郡久万高原町,愛媛県,上浮穴郡,久万高原町,48.0,51.0,54.0,58.0,59.0,70.0,75.0,80.0,96.0,106.0
愛媛県伊予郡松前町,愛媛県,伊予郡,松前町,802.0,873.0,945.0,1005.0,1080.0,1209.0,1293.0,1342.0,1420.0,1513.0
愛媛県伊予郡砥部町,愛媛県,伊予郡,砥部町,448.0,483.0,521.0,549.0,591.0,631.0,670.0,711.0,748.0,813.0
愛媛県喜多郡内子町,愛媛県,喜多郡,内子町,229.0,245.0,257.0,270.0,289.0,310.0,320.0,346.0,375.0,391.0
愛媛県西宇和郡伊方町,愛媛県,西宇和郡,伊方町,52.0,57.0,59.0,64.0,75.0,78.0,81.0,82.0,86.0,90.0
愛媛県北宇和郡松野町,愛媛県,北宇和郡,松野町,61.0,67.0,72.0,77.0,78.0,80.0,83.0,87.0,92.0,95.0
愛媛県北宇和郡鬼北町,愛媛県,北宇和郡,鬼北町,225.0,251.0,262.0,278.0,289.0,303.0,310.0,322.0,338.0,351.0
愛媛県南宇和郡愛南町,愛媛県,南宇和郡,愛南町,418.0,434.0,445.0,458.0,471.0,481.0,491.0,536.0,562.0,584.0
愛媛県市町村不明,愛媛県,,市町村不明,165.0,164.0,161.0,161.0,161.0,161.0,150.0,147.0,145.0,145.0
高知県高知市,高知県,,高知市,5465.0,5957.0,6382.0,6727.0,7102.0,7569.0,7932.0,8271.0,8687.0,9084.0
高知県室戸市,高知県,,室戸市,123.0,132.0,152.0,160.0,171.0,180.0,187.0,192.0,201.0,207.0
高知県安芸市,高知県,,安芸市,354.0,373.0,390.0,407.0,425.0,443.0,463.0,483.0,503.0,516.0
高知県南国市,高知県,,南国市,1300.0,1397.0,1475.0,1562.0,1634.0,1745.0,1836.0,1928.0,2026.0,2138.0
高知県土佐市,高知県,,土佐市,669.0,723.0,772.0,813.0,853.0,925.0,962.0,1012.0,1089.0,1128.0
高知県須崎市,高知県,,須崎市,349.0,370.0,386.0,402.0,420.0,437.0,451.0,466.0,492.0,504.0
高知県宿毛市,高知県,,宿毛市,345.0,365.0,378.0,393.0,414.0,438.0,458.0,484.0,519.0,536.0
高知県土佐清水市,高知県,,土佐清水市,202.0,214.0,229.0,235.0,243.0,247.0,254.0,256.0,264.0,269.0
高知県四万十市,高知県,,四万十市,617.0,656.0,692.0,730.0,757.0,801.0,831.0,883.0,925.0,970.0
高知県香南市,高知県,,香南市,1127.0,1196.0,1248.0,1296.0,1352.0,1444.0,1492.0,1556.0,1629.0,1718.0
高知県香美市,高知県,,香美市,518.0,558.0,611.0,648.0,676.0,721.0,763.0,810.0,849.0,888.0
高知県安芸郡東洋町,高知県,安芸郡,東洋町,36.0,40.0,42.0,44.0,45.0,47.0,54.0,56.0,57.0,58.0
高知県安芸郡奈半利町,高知県,安芸郡,奈半利町,57.0,65.0,66.0,68.0,68.0,71.0,71.0,73.0,79.0,81.0
高知県安芸郡田野町,高知県,安芸郡,田野町,36.0,38.0,41.0,50.0,53.0,61.0,65.0,68.0,75.0,79.0
高知県安芸郡安田町,高知県,安芸郡,安田町,52.0,56.0,60.0,61.0,63.0,64.0,64.0,64.0,65.0,70.0
高知県安芸郡北川村,高知県,安芸郡,北川村,23.0,28.0,30.0,31.0,31.0,33.0,33.0,36.0,37.0,38.0
高知県安芸郡馬路村,高知県,安芸郡,馬路村,16.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,20.0,20.0
高知県安芸郡芸西村,高知県,安芸郡,芸西村,81.0,92.0,101.0,107.0,112.0,122.0,126.0,132.0,140.0,146.0
高知県長岡郡本山町,高知県,長岡郡,本山町,58.0,60.0,62.0,64.0,64.0,65.0,67.0,71.0,77.0,81.0
高知県長岡郡大豊町,高知県,長岡郡,大豊町,37.0,39.0,41.0,42.0,42.0,43.0,45.0,46.0,46.0,47.0
高知県土佐郡土佐町,高知県,土佐郡,土佐町,67.0,70.0,77.0,81.0,82.0,86.0,86.0,90.0,93.0,96.0
高知県土佐郡大川村,高知県,土佐郡,大川村,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
高知県吾川郡いの町,高知県,吾川郡,いの町,457.0,489.0,515.0,543.0,566.0,597.0,624.0,647.0,683.0,723.0
高知県吾川郡仁淀川町,高知県,吾川郡,仁淀川町,66.0,72.0,75.0,79.0,85.0,94.0,99.0,100.0,102.0,104.0
高知県高岡郡中土佐町,高知県,高岡郡,中土佐町,100.0,112.0,115.0,117.0,120.0,125.0,129.0,134.0,140.0,144.0
高知県高岡郡佐川町,高知県,高岡郡,佐川町,382.0,400.0,409.0,431.0,450.0,472.0,497.0,517.0,535.0,554.0
高知県高岡郡越知町,高知県,高岡郡,越知町,110.0,118.0,119.0,125.0,130.0,136.0,149.0,154.0,158.0,161.0
高知県高岡郡檮原町,高知県,高岡郡,梼原町,156.0,158.0,163.0,169.0,172.0,179.0,184.0,189.0,193.0,202.0
高知県高岡郡日高村,高知県,高岡郡,日高村,102.0,111.0,115.0,120.0,125.0,134.0,138.0,144.0,148.0,154.0
高知県高岡郡津野町,高知県,高岡郡,津野町,105.0,114.0,127.0,130.0,137.0,145.0,147.0,152.0,159.0,164.0
高知県高岡郡四万十町,高知県,高岡郡,四万十町,493.0,514.0,532.0,539.0,552.0,566.0,579.0,595.0,615.0,636.0
高知県幡多郡大月町,高知県,幡多郡,大月町,57.0,64.0,70.0,71.0,74.0,76.0,82.0,95.0,101.0,102.0
高知県幡多郡三原村,高知県,幡多郡,三原村,47.0,50.0,51.0,54.0,54.0,54.0,56.0,57.0,58.0,59.0
高知県幡多郡黒潮町,高知県,幡多郡,黒潮町,174.0,194.0,201.0,211.0,223.0,239.0,246.0,255.0,265.0,269.0
高知県市町村不明,高知県,,市町村不明,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
福岡県北九州市,福岡県,,北九州市,12440.0,13768.0,14876.0,15845.0,16687.0,18149.0,19173.0,20191.0,21433.0,22646.0
福岡県福岡市,福岡県,,福岡市,12489.0,13798.0,15039.0,16014.0,16907.0,18349.0,19348.0,20414.0,21652.0,22877.0
福岡県大牟田市,福岡県,,大牟田市,2094.0,2280.0,2433.0,2553.0,2661.0,2822.0,2940.0,3068.0,3204.0,3374.0
福岡県久留米市,福岡県,,久留米市,6799.0,7471.0,7996.0,8440.0,8923.0,9630.0,10134.0,10679.0,11370.0,11915.0
福岡県直方市,福岡県,,直方市,1200.0,1323.0,1422.0,1515.0,1585.0,1705.0,1773.0,1846.0,1940.0,2038.0
福岡県飯塚市,福岡県,,飯塚市,2711.0,2955.0,3151.0,3413.0,3569.0,3822.0,3989.0,4168.0,4423.0,4665.0
福岡県田川市,福岡県,,田川市,868.0,962.0,1023.0,1057.0,1100.0,1162.0,1195.0,1248.0,1300.0,1364.0
福岡県柳川市,福岡県,,柳川市,1694.0,1889.0,2016.0,2133.0,2211.0,2347.0,2427.0,2532.0,2640.0,2769.0
福岡県八女市,福岡県,,八女市,1684.0,1846.0,1956.0,2056.0,2155.0,2251.0,2319.0,2475.0,2611.0,2723.0
福岡県筑後市,福岡県,,筑後市,1501.0,1639.0,1771.0,1865.0,1948.0,2069.0,2158.0,2260.0,2387.0,2527.0
福岡県大川市,福岡県,,大川市,666.0,718.0,763.0,801.0,856.0,907.0,958.0,988.0,1041.0,1086.0
福岡県行橋市,福岡県,,行橋市,1869.0,2055.0,2222.0,2364.0,2506.0,2685.0,2850.0,2993.0,3155.0,3314.0
福岡県豊前市,福岡県,,豊前市,808.0,881.0,919.0,964.0,998.0,1038.0,1074.0,1108.0,1142.0,1172.0
福岡県中間市,福岡県,,中間市,631.0,710.0,771.0,809.0,845.0,925.0,982.0,1045.0,1128.0,1198.0
福岡県小郡市,福岡県,,小郡市,1638.0,1793.0,1935.0,2071.0,2201.0,2385.0,2476.0,2597.0,2739.0,2868.0
福岡県筑紫野市,福岡県,,筑紫野市,1985.0,2133.0,2281.0,2459.0,2588.0,2790.0,2949.0,3118.0,3289.0,3449.0
福岡県春日市,福岡県,,春日市,1406.0,1557.0,1706.0,1801.0,1927.0,2108.0,2205.0,2318.0,2441.0,2570.0
福岡県大野城市,福岡県,,大野城市,1616.0,1783.0,1962.0,2067.0,2164.0,2308.0,2410.0,2538.0,2676.0,2824.0
福岡県宗像市,福岡県,,宗像市,2703.0,2944.0,3125.0,3308.0,3465.0,3713.0,3888.0,4116.0,4364.0,4588.0
福岡県太宰府市,福岡県,,太宰府市,1333.0,1449.0,1536.0,1607.0,1677.0,1825.0,1938.0,2038.0,2159.0,2295.0
福岡県古賀市,福岡県,,古賀市,1393.0,1521.0,1675.0,1780.0,1875.0,1998.0,2107.0,2197.0,2294.0,2413.0
福岡県福津市,福岡県,,福津市,1766.0,1999.0,2187.0,2380.0,2670.0,3006.0,3186.0,3330.0,3505.0,3641.0
福岡県うきは市,福岡県,,うきは市,978.0,1056.0,1099.0,1160.0,1200.0,1263.0,1293.0,1338.0,1373.0,1425.0
福岡県宮若市,福岡県,,宮若市,646.0,701.0,737.0,786.0,857.0,938.0,980.0,1024.0,1074.0,1112.0
福岡県嘉麻市,福岡県,,嘉麻市,651.0,731.0,781.0,835.0,878.0,939.0,977.0,1021.0,1082.0,1121.0
福岡県朝倉市,福岡県,,朝倉市,1684.0,1813.0,1911.0,1996.0,2098.0,2211.0,2305.0,2414.0,2566.0,2663.0
福岡県みやま市,福岡県,,みやま市,1027.0,1160.0,1236.0,1298.0,1353.0,1421.0,1478.0,1533.0,1606.0,1686.0
福岡県糸島市,福岡県,,糸島市,2529.0,2754.0,2985.0,3195.0,3355.0,3617.0,3794.0,4051.0,4360.0,4598.0
福岡県糟屋郡宇美町,福岡県,糟屋郡,宇美町,918.0,997.0,1067.0,1133.0,1187.0,1250.0,1293.0,1371.0,1455.0,1514.0
福岡県糟屋郡篠栗町,福岡県,糟屋郡,篠栗町,484.0,534.0,558.0,595.0,622.0,671.0,727.0,781.0,826.0,919.0
福岡県糟屋郡志免町,福岡県,糟屋郡,志免町,1025.0,1098.0,1139.0,1168.0,1225.0,1297.0,1334.0,1382.0,1441.0,1487.0
福岡県糟屋郡須惠町,福岡県,糟屋郡,須恵町,773.0,900.0,995.0,1056.0,1122.0,1199.0,1261.0,1330.0,1406.0,1482.0
福岡県糟屋郡新宮町,福岡県,糟屋郡,新宮町,867.0,961.0,1022.0,1047.0,1093.0,1141.0,1168.0,1194.0,1236.0,1264.0
福岡県糟屋郡久山町,福岡県,糟屋郡,久山町,260.0,284.0,321.0,350.0,383.0,417.0,448.0,486.0,519.0,548.0
福岡県糟屋郡粕屋町,福岡県,糟屋郡,粕屋町,810.0,874.0,927.0,975.0,1019.0,1076.0,1132.0,1223.0,1320.0,1388.0
福岡県遠賀郡芦屋町,福岡県,遠賀郡,芦屋町,306.0,326.0,353.0,370.0,391.0,405.0,419.0,444.0,462.0,478.0
福岡県遠賀郡水巻町,福岡県,遠賀郡,水巻町,500.0,574.0,623.0,664.0,701.0,752.0,800.0,834.0,895.0,958.0
福岡県遠賀郡岡垣町,福岡県,遠賀郡,岡垣町,963.0,1055.0,1139.0,1190.0,1249.0,1352.0,1423.0,1487.0,1619.0,1692.0
福岡県遠賀郡遠賀町,福岡県,遠賀郡,遠賀町,460.0,508.0,547.0,593.0,635.0,687.0,721.0,749.0,782.0,814.0
福岡県鞍手郡小竹町,福岡県,鞍手郡,小竹町,187.0,199.0,208.0,213.0,219.0,228.0,234.0,242.0,252.0,260.0
福岡県鞍手郡鞍手町,福岡県,鞍手郡,鞍手町,410.0,439.0,469.0,488.0,506.0,539.0,561.0,588.0,610.0,648.0
福岡県嘉穂郡桂川町,福岡県,嘉穂郡,桂川町,314.0,342.0,366.0,387.0,405.0,432.0,456.0,480.0,512.0,525.0
福岡県朝倉郡筑前町,福岡県,朝倉郡,筑前町,1035.0,1141.0,1205.0,1250.0,1306.0,1395.0,1473.0,1562.0,1671.0,1789.0
福岡県朝倉郡東峰村,福岡県,朝倉郡,東峰村,46.0,49.0,52.0,53.0,55.0,57.0,59.0,60.0,63.0,65.0
福岡県三井郡大刀洗町,福岡県,三井郡,大刀洗町,547.0,591.0,621.0,662.0,702.0,752.0,789.0,839.0,902.0,949.0
福岡県三潴郡大木町,福岡県,三潴郡,大木町,501.0,532.0,558.0,579.0,597.0,626.0,651.0,684.0,719.0,743.0
福岡県八女郡広川町,福岡県,八女郡,広川町,660.0,741.0,779.0,811.0,839.0,881.0,919.0,967.0,1012.0,1072.0
福岡県田川郡香春町,福岡県,田川郡,香春町,274.0,283.0,295.0,311.0,325.0,345.0,350.0,358.0,372.0,385.0
福岡県田川郡添田町,福岡県,田川郡,添田町,142.0,154.0,163.0,169.0,176.0,188.0,192.0,197.0,205.0,211.0
福岡県田川郡糸田町,福岡県,田川郡,糸田町,137.0,149.0,160.0,176.0,185.0,204.0,210.0,217.0,223.0,236.0
福岡県田川郡川崎町,福岡県,田川郡,川崎町,229.0,253.0,262.0,268.0,278.0,294.0,299.0,307.0,325.0,330.0
福岡県田川郡大任町,福岡県,田川郡,大任町,89.0,98.0,104.0,107.0,109.0,117.0,120.0,123.0,127.0,130.0
福岡県田川郡赤村,福岡県,田川郡,赤村,76.0,79.0,80.0,85.0,91.0,94.0,94.0,97.0,101.0,102.0
福岡県田川郡福智町,福岡県,田川郡,福智町,383.0,427.0,458.0,479.0,499.0,544.0,566.0,593.0,624.0,657.0
福岡県京都郡苅田町,福岡県,京都郡,苅田町,916.0,1001.0,1100.0,1169.0,1246.0,1353.0,1449.0,1536.0,1663.0,1765.0
福岡県京都郡みやこ町,福岡県,京都郡,みやこ町,608.0,645.0,677.0,713.0,731.0,763.0,781.0,806.0,843.0,879.0
福岡県築上郡吉富町,福岡県,築上郡,吉富町,223.0,236.0,248.0,268.0,277.0,296.0,307.0,322.0,347.0,369.0
福岡県築上郡上毛町,福岡県,築上郡,上毛町,389.0,415.0,440.0,458.0,482.0,511.0,530.0,551.0,565.0,577.0
福岡県築上郡築上町,福岡県,築上郡,築上町,501.0,550.0,575.0,597.0,615.0,640.0,668.0,686.0,714.0,734.0
福岡県市町村不明,福岡県,,市町村不明,15.0,15.0,14.0,14.0,14.0,12.0,10.0,10.0,9.0,9.0
佐賀県佐賀市,佐賀県,,佐賀市,6189.0,6766.0,7222.0,7634.0,7976.0,8512.0,8960.0,9466.0,9966.0,10433.0
佐賀県唐津市,佐賀県,,唐津市,3046.0,3329.0,3573.0,3739.0,3886.0,4088.0,4225.0,4380.0,4568.0,4699.0
佐賀県鳥栖市,佐賀県,,鳥栖市,2353.0,2525.0,2705.0,2856.0,3014.0,3177.0,3300.0,3442.0,3640.0,3796.0
佐賀県多久市,佐賀県,,多久市,643.0,687.0,730.0,757.0,778.0,799.0,821.0,854.0,875.0,914.0
佐賀県伊万里市,佐賀県,,伊万里市,1563.0,1713.0,1832.0,1903.0,1961.0,2052.0,2108.0,2192.0,2287.0,2373.0
佐賀県武雄市,佐賀県,,武雄市,1601.0,1685.0,1773.0,1843.0,1909.0,2034.0,2104.0,2175.0,2325.0,2411.0
佐賀県鹿島市,佐賀県,,鹿島市,852.0,893.0,954.0,998.0,1033.0,1084.0,1127.0,1168.0,1255.0,1305.0
佐賀県小城市,佐賀県,,小城市,1562.0,1665.0,1757.0,1846.0,1925.0,2043.0,2142.0,2244.0,2355.0,2462.0
佐賀県嬉野市,佐賀県,,嬉野市,796.0,861.0,911.0,948.0,987.0,1039.0,1079.0,1115.0,1174.0,1217.0
佐賀県神埼市,佐賀県,,神埼市,1227.0,1299.0,1357.0,1404.0,1462.0,1513.0,1572.0,1630.0,1692.0,1754.0
佐賀県神埼郡吉野ヶ里町,佐賀県,神埼郡,吉野ヶ里町,551.0,589.0,622.0,653.0,693.0,741.0,782.0,827.0,888.0,937.0
佐賀県三養基郡基山町,佐賀県,三養基郡,基山町,412.0,458.0,479.0,533.0,562.0,622.0,653.0,702.0,754.0,799.0
佐賀県三養基郡上峰町,佐賀県,三養基郡,上峰町,391.0,426.0,453.0,480.0,504.0,541.0,564.0,594.0,636.0,665.0
佐賀県三養基郡みやき町,佐賀県,三養基郡,みやき町,851.0,917.0,975.0,1052.0,1101.0,1214.0,1295.0,1353.0,1447.0,1524.0
佐賀県東松浦郡玄海町,佐賀県,東松浦郡,玄海町,105.0,117.0,126.0,132.0,133.0,136.0,138.0,144.0,148.0,151.0
佐賀県西松浦郡有田町,佐賀県,西松浦郡,有田町,698.0,756.0,799.0,849.0,873.0,914.0,936.0,972.0,1001.0,1041.0
佐賀県杵島郡大町町,佐賀県,杵島郡,大町町,193.0,211.0,226.0,236.0,239.0,255.0,265.0,272.0,297.0,304.0
佐賀県杵島郡江北町,佐賀県,杵島郡,江北町,404.0,425.0,460.0,475.0,493.0,524.0,541.0,553.0,579.0,612.0
佐賀県杵島郡白石町,佐賀県,杵島郡,白石町,916.0,974.0,1028.0,1059.0,1078.0,1114.0,1154.0,1189.0,1225.0,1263.0
佐賀県藤津郡太良町,佐賀県,藤津郡,太良町,233.0,246.0,265.0,285.0,297.0,313.0,318.0,325.0,337.0,345.0
佐賀県市町村不明,佐賀県,,市町村不明,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
長崎県長崎市,長崎県,,長崎市,6243.0,6766.0,7309.0,7650.0,8020.0,8485.0,8789.0,9133.0,9522.0,9844.0
長崎県佐世保市,長崎県,,佐世保市,4866.0,5215.0,5540.0,5793.0,6023.0,6378.0,6601.0,6848.0,7264.0,7638.0
