,静岡市,浜松市,名古屋市,岡山市,広島市,札幌市,京都市,大阪市,堺市,神戸市,北九州市,福岡市,熊本市,仙台市,新潟市,さいたま市,千葉市,横浜市,川崎市,相模原市,特別区部
2022-05-14 09:00:00,102.33699585953735,131.3803559004052,306.4116377573843,92.55288274486172,146.78959802212037,313.0208794006867,264.38996155193786,644.3677637978029,195.8016096483624,256.2866598867972,192.26749277367333,228.96092008155176,111.70717594361435,185.21840751375882,112.94533477041647,198.1819916363672,134.14813239357716,565.8540195137296,377.9253369703897,124.23535388256431,1733.1009411311477
2022-05-14 10:00:00,102.97745269038793,132.20257513470327,308.32925733186534,90.94763828239829,144.24366771304716,299.7431066271772,267.6034803234054,652.1997098086806,198.18147363561502,259.40168735451425,201.23177316027397,239.63599497630346,116.91541178165409,188.52030155278996,114.95881460009866,200.98677646794852,136.04667344574722,573.8623090546557,383.27395237107527,125.99360362684638,1757.6287763352823
2022-05-14 11:00:00,102.56115575033506,131.66813263240954,307.0828046084527,92.27723470585285,146.3524180700573,299.11581027567286,265.9508135266507,648.1718518602293,196.95754358502796,257.7996732282598,204.0692064479095,243.01494025111285,118.56395701890476,189.81428705457242,115.74788101983899,198.31881040863945,134.2407441522196,566.2446677840186,378.1862450387158,124.3211221627732,1734.2974208972032
2022-05-14 12:00:00,100.74385949279652,129.3350855550887,301.6415590658628,92.81231619334066,147.20106150641504,287.71992655667657,251.79296796778527,613.6665354351628,186.47254281833207,244.07575221334656,213.0585968636043,253.7199173164381,123.7867817528494,182.07268413873595,111.02708709484085,199.00290427000073,134.70380294543182,568.197909135464,379.49078538034644,124.7499635638176,1740.2798197274797
2022-05-14 13:00:00,101.01605364590803,129.6845287296654,302.45654738501725,94.0770542546755,149.2069459923515,295.97932851815096,255.6308275291379,623.020116671011,189.31478038025094,247.7959850176486,211.47666503067475,251.83608057030543,122.86768131084236,183.56746049424328,111.93859485557536,203.3126955965769,137.62107334266872,580.50332964957,387.7093895326193,127.45166439039735,1777.9689323582227
2022-05-14 14:00:00,100.82391659665285,129.43786295937596,301.88126151267295,90.26662548014106,143.16357606677366,284.47889540723725,253.15182733400582,616.978329748334,187.47888530437035,245.3929638282669,207.5595004919921,247.1713419608341,120.59181354968214,179.01620114314633,109.16325779304044,201.3972327847653,136.32450872167456,575.0342538655229,384.05667657605363,126.25090846747302,1761.2182156334482
2022-05-14 15:00:00,98.48624916404823,126.43676275418795,294.88195006581725,89.61804185894371,142.134917356037,279.14687641945,252.45403468648715,615.2776786145433,186.9621148385669,244.71655786384832,201.53309350940341,239.99482102318586,117.09047853251256,175.6919970092569,107.13617336991445,197.08744145818912,133.40723832443763,562.7288333514169,375.8380724237807,123.54920764089327,1723.5291030027051
2022-05-14 16:00:00,98.43821490173443,126.37509631161561,294.7381285977312,91.07735500663776,144.4493994551945,291.4837046657029,254.21687926969219,619.5740604262248,188.2676402258598,246.4253729318531,204.596517058886,243.64288583315707,118.8703238329071,176.6736411830229,107.73477548144159,196.74539452750847,133.17570892783152,561.7522126756942,375.1858022529654,123.33478694037106,1720.5379035875667
2022-05-14 17:00:00,96.98117561154936,124.50454755358746,290.37554406578687,94.8067108285225,150.36418704193022,302.3568414251122,256.4755238919237,625.0787996224417,189.94034462832877,248.6147922377342,209.97006328502758,250.04195033589338,121.99234755654997,176.7851916573145,107.80279844866057,198.6608573393201,134.4722735488257,567.2212884597413,378.8385152095312,124.5355428632954,1737.2886203123414
2022-05-14 18:00:00,99.03864318065686,127.14592684377006,296.53589694880714,95.39043608760011,151.2899798815932,314.38002149561277,257.8160202937358,628.3458399584077,190.93308789158272,249.91420369569616,211.1502346524512,251.4473523528495,122.678025664079,179.52933332488766,109.47616344224781,206.2542992004305,139.61222615348123,588.9022674607852,393.318913001631,129.29568241488832,1803.6932473284123
2022-05-14 19:00:00,99.50297438302353,127.74203578863617,297.9261711403059,97.4983328564915,154.63312069148733,324.8349606873525,256.1266275681643,624.2284740555464,189.68195939542704,248.27658925552493,211.0246845069806,251.2978414999818,122.60508118455465,180.42173711922038,110.02034717999975,206.11748042815822,139.5196143948388,588.511619190496,393.05800493330486,129.20991413467942,1802.496767562357
2022-05-14 20:00:00,96.70898145843786,124.15510437901078,289.5605557466325,94.40134606527415,149.72127534771982,308.42070615632116,247.734752833532,603.7759064728546,183.4671145830016,240.14191752554393,203.36612563327415,242.17767947505388,118.15546793356832,173.05940581597534,105.5308313435462,196.81380391364462,133.22201480715276,561.9475368108388,375.3162562871285,123.37767108047551,1721.1361434705946
2022-05-14 21:00:00,92.44193782289585,118.67706873049978,276.7844153316527,90.93142369186835,144.21795124527873,295.7702297343161,236.44152972237478,576.2522104917705,175.10359257065664,229.19482099613842,194.0754148684499,231.1138763628462,112.7575764487652,165.13932214127234,100.70120067099768,184.97898011209418,125.2110976845815,528.1564614308335,352.7477083769188,115.95871484240728,1617.6406437068083
2022-05-14 22:00:00,87.87067719269983,112.80847894569722,263.09740561879454,85.93732980864876,136.2972791726065,286.4653338536678,223.8078102094054,545.4614741747204,165.74732729505772,216.94831300877098,187.92345774039063,223.78784457233033,109.18329695207127,159.09328643466807,97.01435584772824,176.9066725480309,119.74700392467744,505.10821348377794,337.35413234567756,110.89838631008331,1547.048337509544
2022-05-14 23:00:00,86.06939235593256,110.49598734923383,257.70410056556665,84.25101239353565,133.6227665246912,282.3879075688893,215.54447622563183,525.3221844324637,159.62767704212237,208.93824237749868,180.26489886668418,214.6676825474024,104.73368370108494,154.5197169887128,94.22541419174951,168.83436498396765,114.28291016477336,482.0599655367223,321.96055631443625,105.83805777775932,1476.4560313122793
2022-05-15 00:00:00,81.12986904799746,104.15462150470988,242.91445959738192,80.4730128000611,127.63082953465022,271.51477080948,202.78221596180373,494.2181702749784,150.17621720703335,196.56713329142255,170.07022705447164,202.52740129454747,98.8105919637064,147.53665729805917,89.96717644384053,157.2047693408256,106.4109106801658,448.85486256215063,299.78337050671576,98.54775396000441,1374.755251197576
2022-05-15 01:00:00,78.92029298156295,101.31796514638147,236.2986720654224,79.59742491144468,126.24214027515573,277.4740861487717,195.32685241199914,476.0480555297424,144.65493275660722,189.34026956631908,165.55042181753012,197.1450105913113,96.18459070082922,148.0720995746588,90.29368668649171,149.9533744103959,101.50248747211637,428.15050423682953,285.95524288543123,94.00203510893373,1311.3418235966435
2022-05-15 02:00:00,79.51271555009974,102.0785179381072,238.07247017181734,83.63485795339817,132.6455407494914,289.6018156111897,203.8839938263069,496.9034089072793,150.9921705740914,197.63514270892554,173.98739159315429,207.1921399040188,101.08645972486663,153.49345262523016,93.59960289333478,148.44836791540104,100.48375812704951,423.85337326364964,283.0852541338438,93.05858402663601,1298.1805461700346
2022-05-15 03:00:00,83.25938801057563,106.888500458751,249.29054468253125,91.69350944677524,145.4266252303943,301.3113475059382,215.76483179853247,525.8592321589239,159.79086771553398,209.15184426099927,188.70186864230834,224.7148118601099,109.63555272512235,159.0040460552348,96.95993747395303,150.56905888562108,101.91924038600737,429.9084214531304,287.1293291928988,94.38799236987369,1316.7259825438925
2022-05-15 04:00:00,84.01192478682508,107.85460805905126,251.54374768254644,94.43377524633404,149.77270828325666,298.17486574841627,217.67458009700457,530.5136457882454,161.20518688510126,211.0030605846711,198.21856966897963,236.04773450747936,115.16474427306929,161.0788848770584,98.22516466422633,150.77428704402945,102.05815802397102,430.49439385856397,287.52069129538796,94.516644790187,1318.5207021929755
2022-05-15 05:00:00,81.76232016846241,104.96656299857922,244.80810892718188,92.71502865016106,147.04676269980453,291.79735284145505,209.04398682506326,509.47927650188836,154.81355217647987,202.6369868142311,195.15514611949706,232.3996696975082,113.38489897267476,158.08933216604373,96.4021491427573,147.62745528176748,99.92808757519485,421.5094836419152,281.51980572388715,92.54397434538274,1291.0016675737027
2022-05-15 06:00:00,78.51200175189571,100.79380038451644,235.07618958669076,86.55348424878625,137.27450494780632,269.6328817549669,198.74236379195887,484.37229528987507,147.18438819448716,192.6510987605783,175.19267298967202,208.62744409154845,101.78672672830054,156.21528419794498,95.2593632934782,145.57517369768362,98.53891119555824,415.64975958757907,277.6061846989953,91.25745014224952,1273.0544710828729
2022-05-15 07:00:00,78.40792751688248,100.660189758943,234.7645764058376,80.002789674693,126.88505196936613,252.38223208859637,199.40343051066077,485.98343846925565,147.673960214722,193.29190441108008,165.9019622248478,197.5636409793408,96.38883524349745,160.49882241074212,97.87144523468756,149.81655563812365,101.40987571347394,427.75985596654044,285.69433481710513,93.91626682872484,1310.1453438305882
2022-05-15 08:00:00,81.68226306460608,104.86378559429195,244.56840648037175,79.029914242897,125.34206390326115,254.99596688653128,207.02406074014084,504.5563390093368,153.3176376702068,200.678969548809,168.31252501788327,200.43424935440007,97.78936925036528,165.85324517673854,101.13654766119923,161.17251373672113,109.09665168079663,460.18366240053393,307.34970448817336,101.03503408606197,1409.4531644131807
2022-05-15 09:00:00,85.62107257433716,109.92043388522518,256.36176686343,80.97566510648905,128.42804003547113,264.928159118684,214.73650579166284,523.353009435443,159.02931123961312,208.15503547132982,173.3345308367072,206.41468346910693,100.70714843133993,170.71684585585191,104.10234903194734,168.69754621169537,114.19029840613092,481.6693172664332,321.69964824611014,105.75228949755044,1475.2595515462237
2022-05-15 10:00:00,86.51771213752798,111.0715408132425,259.04643426770343,82.53226579736268,130.8968209412391,276.7422404053499,221.27372112104817,539.2854253204283,163.8706345508242,214.49189134851414,174.03761165134253,207.25194424516587,101.11563751667637,171.45307898617642,104.5513006155927,172.11801551850184,116.50559237219197,491.43552402366015,328.2223499542632,107.89649650277246,1505.1715456976071
2022-05-15 11:00:00,87.32628888647685,112.10959259654383,261.4674289804857,82.77548465531167,131.2825679577653,280.0878209467066,223.73435835177187,545.2824582659002,165.6929304039205,216.87711238093746,174.33893200047197,207.6107702920483,101.29070426753486,173.5056077131417,105.80292321242217,174.44393464713025,118.07999226911349,498.07654461857453,332.6577871158073,109.35455726632344,1525.5117017205478
2022-05-15 12:00:00,86.48568929598545,111.0304298515276,258.95055328897934,80.10007721787261,127.03935077597663,283.4334014880633,224.5606917501492,547.2963872401259,166.30489542921404,217.6781194440647,176.32262429890739,209.9730417673575,102.44322704401984,173.66177837714994,105.89815536652875,176.70144438962254,119.60808628671377,504.5222410783443,336.96277024318834,110.76973388976998,1545.2536178604607
2022-05-15 13:00:00,87.00606047105155,111.6984829793948,260.5086191932452,81.80260922351566,129.73957989166036,274.44215378316716,223.56909167209636,544.8796724710551,165.5705373988618,216.716910968312,173.2089806912366,206.26517261623925,100.63420395181556,167.37033162710415,102.06166001537754,177.1119007064393,119.8859215626411,505.6941858892115,337.7454944481667,111.02703873039661,1548.8430571586266
2022-05-15 14:00:00,85.26081560698371,109.45793556593252,255.2831058527844,78.70562243229831,124.82773454789283,266.60094938936237,223.99143985348925,545.9090139467704,165.8833195229007,217.1263145783548,173.46008098217777,206.56419432197458,100.78009291086428,161.16812525649166,98.27958303800152,174.23870648872185,117.94107463114982,497.49057221314087,332.2664250133181,109.22590484601011,1523.7169820714648
2022-05-15 15:00:00,85.45295265623889,109.70460133622194,255.8583917251287,81.02430887807884,128.50518943877637,263.35991823992305,224.9646769671337,548.2809747386362,166.60407833046867,218.06972289714912,176.14685409524856,209.76372657334275,102.34110477268572,158.13395235576036,96.42935832964488,177.24871947871156,119.97853332128354,506.0848341595006,338.0064025164928,111.1128070106055,1550.0395369246821
2022-05-15 16:00:00,87.76660295768662,112.67486832012376,262.7857924379414,81.12159642125845,128.65948824538685,277.8922837164412,231.48352933211063,564.1686366464164,171.43180241889542,224.38877861737504,181.64595046686077,216.31230192894677,105.53607297585297,162.61828142228237,99.16388161184842,179.91668553802063,121.78446261481116,513.7024754301376,343.09410984885227,112.7852884746787,1573.3708923627612
2022-05-15 17:00:00,91.40119547276367,117.3409624747654,273.6682835231211,86.4399821150767,137.09448967342743,300.7886005463512,241.89533015166535,589.5441417216598,179.14256173759395,234.48146761277815,193.72387446113225,230.69524597481674,112.553331906097,168.9766584569031,103.04119074333104,187.71535555753937,127.06333285743035,535.9694268366151,357.96586974344126,117.67408044658491,1641.5702390279148
2022-05-15 18:00:00,95.69225623946257,122.84983134456257,286.51633467214384,92.8771745554604,147.3039273774887,309.0480025078256,252.38058282885362,615.0986627057233,186.9077179474297,244.6453572360148,205.17404772805077,244.33063575634836,119.2058684387192,175.60275662982363,107.08175499613924,196.95062268591687,133.31462656579518,562.3381850811279,375.5771643554546,123.46343936068439,1722.3326232366499
2022-05-15 19:00:00,96.92513563884992,124.43260337058638,290.20775235301977,94.72563787587283,150.23560470308814,324.6258619035177,254.36378298495927,619.932092243865,188.3764340081342,246.56777418752017,210.49737389600406,250.6698959179376,122.2987143705523,177.34294402877245,108.14291328475554,195.78766312160266,132.52742661733444,559.0176747836707,373.35944577468257,122.7344089789089,1712.1625452251797
2022-05-15 20:00:00,94.17917697657806,120.90733840353334,281.9859584274325,92.90960373652025,147.35536031302553,311.1389903461735,245.25575263839994,597.7341195501775,181.631219507121,237.73889633616224,203.39123566236825,242.2075816456274,118.17005682947318,171.45307898617642,104.5513006155927,189.49399959707875,128.2672857197821,541.0478543503731,361.3576746316809,118.78906808930037,1657.1244759866343
2022-05-15 21:00:00,90.42449880571654,116.08707814246083,270.7439136720376,87.98036821542041,139.53755411142697,294.62018642322477,233.28309984413244,568.5545264125079,172.7645262517569,226.13319399929657,193.77409451932047,230.75505031596379,112.58250969790673,164.49232939038112,100.30666746112752,180.121913696429,121.92338025277482,514.2884478355712,343.4854719513414,112.913940894992,1575.165612011844
2022-05-15 22:00:00,86.43765503367166,110.96876340895525,258.8067318208933,84.02400812611658,133.2627359759334,276.1149440538455,222.55912862963515,542.4182037247792,164.82258014572525,215.73790233560095,185.88954538376694,221.36576875587403,108.00159638377654,155.7467722059203,94.97366683115844,170.4077808650986,115.34794538916144,486.5524206450467,324.96099910018665,106.82439300016145,1490.2155486219156
2022-05-15 23:00:00,84.53229596189118,108.52266118691844,253.10181358681228,81.23509855496798,128.83950351976577,269.4237829711321,213.32255753221713,519.9069531906568,157.98217108522195,206.78442338553432,177.8292260445546,211.76717200176955,103.31856079831223,151.30706332911495,92.2663527358425,162.13024514262693,109.7449339912937,462.91820029255746,309.1760609664562,101.63541204752414,1417.828522775568
2022-05-16 00:00:00,80.39334369251928,103.20906938526707,240.70919708672872,76.79230074976614,121.79319135121972,262.41897371266646,199.31161568861882,485.75966858323056,147.6059641008005,193.20290362628816,168.31252501788327,200.43424935440007,97.78936925036528,145.3725780968023,88.64753087979206,151.66360906379913,102.6601344551469,433.03360761544303,289.21659373950774,95.07413861154473,1326.297820672335
2022-05-16 01:00:00,77.85553350027385,99.9510256693609,233.11062952284772,75.86806908955991,120.32735268841998,269.94652993071907,194.37197826276307,473.7208487150816,143.9477731718236,188.41466140448318,165.34954158477714,196.905793226723,96.06787953359023,147.15738568546774,89.73589835529596,145.43835492541132,98.44629943691578,415.2591113172899,277.3452766306691,91.17168186204063,1271.8579913168173
2022-05-16 02:00:00,80.21721806403536,102.98295909583508,240.18185170374645,82.59712415948242,130.99968681231275,285.5243893264112,203.99417161275719,497.1719327705094,151.0737659107972,197.74194365067584,177.17636528810746,210.98971556685768,102.93924950478554,153.82810404810493,93.80367179499176,145.780401856092,98.6778288335219,416.2357319930126,277.9975468014845,91.38610256256284,1274.8491907319558
2022-05-16 03:00:00,84.26810751916531,108.18349575277048,252.31079551233884,90.47741515703021,143.4978901477631,298.17486574841627,217.27059488002007,529.5290582897351,160.90600398384663,210.61145713158666,192.87013347193218,229.67857217531656,112.0573094453313,161.27967573078325,98.3476060052205,149.54291809357912,101.22465219618906,426.9785594259623,285.17251868045287,93.74473026830708,1307.7523842984774
2022-05-16 04:00:00,86.73386631794004,111.3490398048181,259.69363087409073,95.47150904024979,151.4185622204353,297.96576696458146,219.49251357343474,534.9442895315418,162.55150994074702,212.765276123551,204.29519670975657,243.28405978627464,118.69525708204861,165.3401129949972,100.82364201199186,152.00565599447978,102.89166385175301,434.01022829116573,289.8688639103231,95.28855931206694,1329.2890200874735
2022-05-16 05:00:00,88.24694558082454,113.29153274584733,264.2240071188021,94.82292541905244,150.38990350969866,294.5156370313074,217.12369116475298,529.1710264720949,160.79721020157223,210.4690558759196,203.99387636062713,242.92523373939224,118.52019033119014,169.71289158722757,103.4901423269764,156.72590363787273,106.08676952491726,447.4875936161389,298.87019226757434,98.24756497927333,1370.5675720163824
2022-05-16 06:00:00,92.02564088284298,118.14262622820603,275.53796260824004,89.97476285060225,142.70067964694218,290.1245625707767,223.1834694195203,543.9398389497497,165.28495372039148,216.34310767218597,194.20096501392052,231.2633872157139,112.83052092828959,172.72475439310057,105.32676244188922,167.8766335780618,113.63462785427627,479.3254276446988,320.1341998361534,105.23767981629715,1468.080672949892
2022-05-16 07:00:00,101.70454473907239,130.56841440653582,304.5179884275843,90.0882649843118,142.8806949213211,288.55632169201573,237.91056687504565,579.8325286681717,176.19153039340068,230.61883355280906,192.21727271548505,228.90111574040466,111.67799815180459,179.28392228144617,109.32651291436602,187.510127399131,126.9244152194667,535.3834544311815,357.5745076409521,117.5454280262716,1639.775519378832
2022-05-16 08:00:00,118.28437094771684,151.8536148344275,354.16036516196147,98.4549936977576,156.1503922898239,306.01607014222105,262.7005688263664,640.2503978949416,194.55048115220671,254.649045446626,198.5701100762973,236.46636489550883,115.36898881573752,196.86427702980103,120.04693254807937,210.90613745768727,142.76102594732427,602.1843086506137,402.1897873247192,132.21180394199027,1844.3735593742936
2022-05-16 09:00:00,128.26749179860028,164.66995714904888,384.0512602791842,99.73594634962237,158.1819932435288,319.50294169956527,282.6978370670985,688.9874790712028,209.36003476431026,274.033416374305,210.3969337796276,250.55028723564348,122.24035878693282,209.40255034017594,127.69271406349422,228.8293966253532,154.89316632948416,653.359232058483,436.3687442754414,143.44744864935367,2001.112408727542
2022-05-16 10:00:00,128.40358887515603,164.84467873633724,384.45875443876145,101.13040113519665,160.3936094716126,321.69847892983057,283.81797789601,691.7174716807086,210.1895873541526,275.11922594876637,213.86211779461613,254.67678677479122,124.25362642180534,212.94985542264854,129.8558444210582,232.7287316351126,157.53260145079375,664.4927077617217,443.80462422273587,145.8918446353068,2035.212082060119
2022-05-16 11:00:00,128.11538330127325,164.47468008090308,383.595825630245,103.72473561998606,164.50824431455922,324.10311494393073,284.9197557605131,694.4027103130095,211.00554072121065,276.1872353662693,223.52947899585214,266.18912244560187,129.87035134518152,213.1729563712317,129.99189035549617,231.22372514011775,156.5138721057269,660.1955767885419,440.93463547114857,144.9483935530091,2022.0508046335106
2022-05-16 12:00:00,119.6853702652025,153.65221940945457,358.3551579811387,97.67669335232078,154.91600183693993,305.59787257455145,269.80703605241166,657.5701870732823,199.81338036973114,261.5377061895202,215.74536997667508,256.9194495678063,125.34779361467082,201.63863732948113,122.95831554505227,222.39891432855703,150.54041367328938,634.9987633548964,424.1060650641135,139.41633947953628,1944.8778597229416
2022-05-16 13:00:00,126.65033830070256,162.59385358244623,379.20927085361967,103.82202316316565,164.6625431211697,320.4438862268218,284.5524964723454,693.5076307689093,210.73355626552464,275.8312322271017,219.23566402075772,261.07585127752753,127.3756501454482,210.40650460880025,128.30492076846517,229.58189987285064,155.40253100201758,655.507797545073,437.80373865123505,143.91917419050253,2007.6930474408464
2022-05-16 14:00:00,127.85920056893305,164.14579238718386,382.8287778004526,107.09737045021228,169.85726961038984,319.1892935238131,284.4790446147119,693.3286148600891,210.67915937438744,275.76003159926813,216.44845079131045,257.7567103438652,125.75628270000728,211.38814878256625,128.9035228799923,229.65030925898677,155.4488368813388,655.7031216802175,437.93419268539805,143.96205833060696,2008.291287323874
2022-05-16 15:00:00,125.55355597787096,161.18580314371076,375.92534733232094,105.00568827185081,166.5398452682641,319.0847441318957,286.1317114114666,697.3564728085405,211.9030894249745,277.3620457255226,217.30219178051047,258.7733841433654,126.25230516077295,207.05999038005248,126.26423175189537,228.69257785308096,154.8005545708417,652.9685837881939,436.1078362071152,143.3616803691448,1999.9159289614868
2022-05-16 16:00:00,125.3454075078445,160.91858189256388,375.3021209706146,102.37892460600156,162.37377748978068,331.42157237814854,288.94124496594964,704.2038313209077,213.9837705109725,280.0854697401552,223.30348873400504,265.9200029104401,129.73905128203765,207.37233170806894,126.45469606010855,228.00848399171966,154.3374957776295,651.0153424367486,434.80329586548464,142.9328389681004,1993.93353013121
2022-05-16 17:00:00,121.20645523847261,155.6049900909125,362.90950447053103,100.88718227724766,160.00786245508638,332.4670662973225,284.0750593977274,692.3440273615788,210.3799764731328,275.3684281461837,225.1616308869699,268.1327635328816,130.81862957899827,203.71347615130475,124.22354273532555,225.13528977400222,152.39264884613823,642.811728760678,429.32422643063603,141.1317050837139,1968.807455044048
2022-05-16 18:00:00,120.97428963728929,155.30693561847946,362.2143673747817,102.3464954249417,162.32234455424384,336.2308444063488,283.45071860784225,690.8223921366083,209.91760289846658,274.7632228095987,230.9118275495233,274.980360594221,134.15948674121427,202.48642093409725,123.47529009591663,226.84552442740545,153.55029582916876,647.6948321392914,432.58557728471254,142.20380858632493,1983.76345211974
2022-05-16 19:00:00,118.09223389846167,151.60694906413806,353.58507928961717,100.98446982042726,160.16216126169687,343.54930184056656,278.07037003618524,677.709476815539,205.93303062266645,269.5477768207925,228.85280516380547,272.52838260719113,132.96319727701464,199.69765907680744,121.77471591544179,222.12527678401253,150.3551901560045,634.2174668143182,423.5842489274613,139.2448029191185,1942.4849001908308
2022-05-16 20:00:00,114.09738441603116,146.47835659020376,341.62392719379187,98.63335419358688,156.4332734352765,323.2667198085916,265.36319866558233,646.7397245896688,196.52236845593035,257.2300682055915,219.53698436988714,261.43467732440996,127.55071689630668,190.6174504694719,116.23764638381576,212.6163721110905,143.91867293035477,607.0674120292273,405.4511381787957,133.28390744460125,1859.3295564499851
2022-05-16 21:00:00,110.66293466059491,142.06920594628028,331.34069222563744,95.71472789819879,151.80430923696156,305.9115207503036,254.5657755934515,620.42438599312,188.52602545876147,246.76357591406236,209.31720252858048,249.26449390098148,121.61303626302326,180.51097749865366,110.07476555377495,201.32882339862914,136.27820284235332,574.8389297303784,383.9262225418905,126.20802432736858,1760.6199757504205
2022-05-16 22:00:00,107.38059340248569,137.85533237050262,321.5128919064223,90.02340662219206,142.77782905024742,290.43821074652885,246.19226382322762,600.0165723876333,182.32477986912033,238.64670434103977,200.80490266567395,239.1276580765534,116.66740055127124,173.34943704913348,105.70769105831558,191.2726436366181,129.47123858213382,546.1262818641311,364.74947951992044,119.9040557320158,1672.6787129453535
2022-05-16 23:00:00,103.7139780458661,133.14812725414606,310.5345198425185,88.25601625442928,139.97473406349005,284.26979662340244,235.59683335958903,574.1935275403398,174.4780283225788,228.37601377605282,192.21727271548505,228.90111574040466,111.67799815180459,167.66036286026232,102.23851973014693,180.66918878551803,122.29382728734458,515.8510409167275,344.5291042246459,113.25701401582752,1579.9515310760653
2022-05-17 00:00:00,97.3894668412166,125.02871231545248,291.5980265445185,84.94823978632279,134.7285746387331,274.96490074275414,217.89493566990518,531.0506935147056,161.36837755851286,211.21666246817168,178.95917735378995,213.1127696775786,103.97506111403153,159.80720947013424,97.44970283792979,167.19253971670054,113.17156906106406,477.3721862932534,318.8296594945228,104.80883841525275,1462.0982741196153
2022-05-17 01:00:00,93.49869159379932,120.03373046709162,279.9484876295464,83.9429351734669,133.13415363709132,281.0287654739631,210.36612026246704,512.7015628606495,155.79269621694954,203.9185981152347,175.84553374611912,209.40490052646035,102.16603802182725,159.9856902290008,97.55853958548018,160.1463729446792,108.4020634909783,457.25380037336583,305.3928939757274,100.39177198449536,1400.4795661677656
2022-05-17 02:00:00,94.34729689467635,121.1231709525366,282.4893335657338,87.49393049952239,138.76606007837447,295.87477912623353,218.7579949970993,533.1541304433412,162.007541029375,212.05326984521568,185.060914423661,220.3789971269474,107.52016281891572,165.56321394358037,100.95968794642984,159.59909785559017,108.03161645640854,455.6912072922096,304.34926170242295,100.04869886365984,1395.6936471035444
2022-05-17 03:00:00,98.02191796168155,125.84065380932185,293.4916758743185,96.55788660575536,153.1415655609192,309.7798482512473,231.44680340329387,564.0791286920065,171.40460397332683,224.3531783034583,200.42825222926217,238.67912551795038,116.44856711269814,171.6538698399013,104.67374195658688,162.33547330103534,109.88385162925738,463.5041726979911,309.5674230689454,101.76406446783747,1419.6232424246512
2022-05-17 04:00:00,99.05465460142813,127.16648232462751,296.58383743816916,101.40604917420553,160.83078942367567,308.5252555482386,234.12779620691816,570.6132093639386,173.39009049983474,226.95200121938217,211.60221517614536,251.98559142317313,122.94062579036674,174.88883359435744,106.64640800593769,164.18252672671085,111.13411037093034,468.77792434689366,313.0896819913481,102.92193625065737,1435.775719266398
2022-05-17 05:00:00,98.14200361746605,125.99481991575274,293.85122954453374,101.97355984275322,161.73086579557025,299.7431066271772,230.38175146760747,561.4833980141156,170.61584905183736,223.32076919987205,211.3762249142983,251.7164718880113,122.80932572722287,175.64737681954026,107.10896418302684,166.37162708306695,112.6158985092094,475.0282966715189,317.264211084566,104.29422873399945,1454.9193955232831
2022-05-17 06:00:00,99.8952541919195,128.24564506964373,299.10071312967546,97.31997236066223,154.35023954603477,296.1884273019857,233.26473687972404,568.5097724353029,172.7509270289726,226.1153938423382,202.58771473135644,241.2507121872743,117.70321216051724,178.7484800048465,109.00000267171485,174.44393464713025,118.07999226911349,498.07654461857453,332.6577871158073,109.35455726632344,1525.5117017205478
2022-05-17 07:00:00,107.43663337518511,137.9272765535037,321.6806836191894,94.15812720732517,149.3355283311936,291.17005648995064,249.0568862709358,606.9981928316156,184.44625862347127,241.42352882654748,196.13443725416772,233.56585434987602,113.95386591296482,185.73153969550015,113.25824041962383,188.4678588050368,127.57269752996379,538.117992323205,359.40086411923494,118.14580598773375,1648.1508777412193
2022-05-17 08:00:00,122.8636372882985,157.7324823596588,367.8713451195007,101.0979719541368,160.34217653607575,310.09349642699954,277.40930331748336,676.0983336361585,205.44345860243163,268.9069711702907,201.58331356759166,240.05462536433296,117.11965632432232,204.0258174793212,124.41400704353873,208.8538558736034,141.37184956768763,596.3245845962776,398.27616629982737,130.92527973885706,1826.4263628834638
2022-05-17 09:00:00,132.19829559794573,169.71632769955337,395.8206504175614,107.08115585968234,169.8315531426214,322.9530716328394,294.00942314266405,716.5559290294918,217.73715599943952,284.99831306066886,216.87532128591045,258.2650472436153,126.0042939303901,214.06536016556447,130.53607409324815,224.31437714036866,151.83697829428357,640.4678391389434,427.7587780206793,140.61709540246062,1961.6285764477163
2022-05-17 10:00:00,133.23903794807794,171.05243395528777,398.93678222609304,105.7677740267577,167.74851925337967,320.75753440257404,293.531986068046,715.3923256221615,217.3835762070477,284.5355089797509,223.93123946135808,266.66755717477844,130.1037736796595,215.09162452904707,131.16188539166285,224.99847100172997,152.30003708749578,642.4210804903888,429.06331836230993,141.04593680350501,1967.6109752779928
2022-05-17 11:00:00,132.37442122642966,169.94243798898538,396.3479958005437,107.55137898505042,170.57733070790547,321.4893801459958,290.1164746880863,707.0680858620287,214.8541207691678,281.22467978549173,235.90872333925307,280.93089253835427,137.06267702628404,215.91709803880488,131.66525534908342,227.46120890263063,153.96704874305973,649.4527493555922,433.7596635921801,142.58976584726489,1989.147611066989
2022-05-17 12:00:00,123.32796849066517,158.3285913045249,369.26161931099944,104.30846087906367,165.4340371542222,308.94345311590814,274.2875993680578,668.4901575113059,203.1315907291005,265.88094448736564,230.4598470258291,274.4421215238973,133.89688661492653,205.0074616530872,125.01260915506587,219.3204919524312,148.45664910383445,626.2091772733921,418.2356335267758,137.48655317483644,1917.9570649866967
